line,z,x1,y1,z1,x2,y2,z2,e1,e2,delta_e,xy_distance,xyz_distance
1971,3.85,65.031,58.378,3.85,64.823,58.431,3.85,2.1574,2.17051,0.013110000000000177,0.21464622055839921,0.21464622055839921
1972,3.85,64.823,58.431,3.85,64.617,58.399,3.85,2.17051,2.18317,0.012659999999999894,0.20847062143140263,0.2084706214314026
1973,3.85,64.617,58.399,3.85,64.432,58.284,3.85,2.18317,2.19647,0.01330000000000009,0.21783020910792264,0.2178302091079226
1974,3.85,64.432,58.284,3.85,64.315,58.116,3.85,2.19647,2.20891,0.012439999999999785,0.20472664701987572,0.20472664701987572
1975,3.85,64.315,58.116,3.85,64.249,57.835,3.85,2.20891,2.22651,0.017600000000000282,0.28864684304526816,0.2886468430452681
1976,3.85,64.249,57.835,3.85,64.017,57.799,3.85,2.22651,2.2408,0.014289999999999914,0.23477648945326657,0.23477648945326654
1977,3.85,64.017,57.799,3.85,63.832,57.684,3.85,2.2408,2.2541,0.01330000000000009,0.2178302091079166,0.21783020910791662
1978,3.85,63.832,57.684,3.85,63.715,57.516,3.85,2.2541,2.26654,0.012439999999999785,0.20472664701987167,0.20472664701987167
1979,3.85,63.715,57.516,3.85,63.669,57.322,3.85,2.26654,2.27873,0.012189999999999923,0.1993790360093028,0.19937903600930276
1980,3.85,63.669,57.322,3.85,63.704,57.109,3.85,2.27873,2.29185,0.013120000000000243,0.21585643377022765,0.21585643377022765
1981,3.85,63.704,57.109,3.85,63.813,56.936,3.85,2.29185,2.30433,0.012480000000000047,0.20447493733952093,0.20447493733952093
1982,3.85,63.813,56.936,3.85,63.924,56.857,3.85,2.30433,2.31259,0.008259999999999934,0.13624243098241992,0.13624243098241992
1989,3.85,61.431,55.378,3.85,61.223,55.431,3.85,2.0,2.01311,0.013110000000000177,0.21464622055838545,0.21464622055838542
1990,3.85,61.223,55.431,3.85,61.017,55.399,3.85,2.01311,2.02577,0.012659999999999894,0.20847062143140963,0.20847062143140963
1991,3.85,61.017,55.399,3.85,60.832,55.284,3.85,2.02577,2.03907,0.01330000000000009,0.21783020910792264,0.2178302091079226
1992,3.85,60.832,55.284,3.85,60.715,55.116,3.85,2.03907,2.05151,0.012439999999999785,0.20472664701987167,0.20472664701987167
1993,3.85,60.715,55.116,3.85,60.669,54.922,3.85,2.05151,2.0637,0.012189999999999923,0.1993790360093097,0.1993790360093097
1994,3.85,60.669,54.922,3.85,60.704,54.709,3.85,2.0637,2.07682,0.013120000000000243,0.21585643377022062,0.21585643377022062
1995,3.85,60.704,54.709,3.85,60.813,54.536,3.85,2.07682,2.0893,0.012480000000000047,0.20447493733952093,0.20447493733952093
1996,3.85,60.813,54.536,3.85,60.985,54.414,3.85,2.0893,2.10214,0.01283999999999974,0.21087437018281513,0.21087437018281513
1997,3.85,60.985,54.414,3.85,61.188,54.369,3.85,2.10214,2.11482,0.012680000000000025,0.2079278721095403,0.2079278721095403
1998,3.85,61.188,54.369,3.85,61.396,54.406,3.85,2.11482,2.12767,0.01285000000000025,0.2112652361369453,0.2112652361369453
1999,3.85,61.396,54.406,3.85,61.569,54.518,3.85,2.12767,2.14024,0.012569999999999748,0.2060897862583225,0.2060897862583225
2000,3.85,61.569,54.518,3.85,61.684,54.683,3.85,2.14024,2.15251,0.012270000000000003,0.20112185361118404,0.20112185361118404
2001,3.85,61.684,54.683,3.85,61.731,54.878,3.85,2.15251,2.16473,0.01222000000000012,0.20058414693090904,0.20058414693090904
2002,3.85,61.731,54.878,3.85,61.696,55.091,3.85,2.16473,2.17789,0.01316000000000006,0.21585643377022765,0.21585643377022765
2003,3.85,61.696,55.091,3.85,61.588,55.262,3.85,2.17789,2.19017,0.012280000000000069,0.20224984548819594,0.20224984548819594
2004,3.85,61.588,55.262,3.85,61.491,55.334,3.85,2.19017,2.19751,0.00733999999999968,0.12080149005703798,0.12080149005703798
2011,3.85,63.715,52.116,3.85,63.669,51.922,3.85,2.0,2.01219,0.012189999999999923,0.1993790360093097,0.1993790360093097
2012,3.85,63.669,51.922,3.85,63.704,51.709,3.85,2.01219,2.02531,0.013120000000000243,0.21585643377022062,0.21585643377022062
2013,3.85,63.704,51.709,3.85,63.813,51.536,3.85,2.02531,2.03779,0.012480000000000047,0.20447493733952093,0.20447493733952093
2014,3.85,63.813,51.536,3.85,63.985,51.414,3.85,2.03779,2.05063,0.01283999999999974,0.21087437018281513,0.21087437018281513
2015,3.85,63.985,51.414,3.85,64.188,51.369,3.85,2.05063,2.06331,0.012680000000000025,0.2079278721095403,0.2079278721095403
2016,3.85,64.188,51.369,3.85,64.396,51.406,3.85,2.06331,2.07617,0.012859999999999872,0.2112652361369453,0.2112652361369453
2017,3.85,64.396,51.406,3.85,64.569,51.518,3.85,2.07617,2.08873,0.012560000000000127,0.2060897862583225,0.2060897862583225
2018,3.85,64.569,51.518,3.85,64.684,51.683,3.85,2.08873,2.101,0.012270000000000003,0.20112185361118404,0.20112185361118404
2019,3.85,64.684,51.683,3.85,64.731,51.878,3.85,2.101,2.11322,0.01222000000000012,0.20058414693090737,0.20058414693090737
2020,3.85,64.731,51.878,3.85,64.696,52.091,3.85,2.11322,2.12638,0.01316000000000006,0.21585643377022648,0.21585643377022648
2021,3.85,64.696,52.091,3.85,64.588,52.262,3.85,2.12638,2.13866,0.012279999999999625,0.20224984548819974,0.20224984548819974
2022,3.85,64.588,52.262,3.85,64.431,52.378,3.85,2.13866,2.15057,0.01191000000000031,0.19520502042723906,0.19520502042723906
2023,3.85,64.431,52.378,3.85,64.223,52.431,3.85,2.15057,2.16367,0.013100000000000112,0.21464622055838545,0.21464622055838542
2024,3.85,64.223,52.431,3.85,64.017,52.399,3.85,2.16367,2.17634,0.012669999999999959,0.20847062143141665,0.20847062143141665
2025,3.85,64.017,52.399,3.85,63.832,52.284,3.85,2.17634,2.18964,0.013299999999999645,0.2178302091079166,0.21783020910791662
2026,3.85,63.832,52.284,3.85,63.758,52.178,3.85,2.18964,2.19751,0.007870000000000044,0.12927490088953875,0.12927490088953875
2028,3.85,65.515,52.116,3.85,65.469,51.922,3.85,2.19751,2.2097,0.012190000000000367,0.1993790360093097,0.1993790360093097
2029,3.85,65.469,51.922,3.85,65.504,51.709,3.85,2.2097,2.22282,0.013119999999999798,0.2158564337702218,0.21585643377022176
2030,3.85,65.504,51.709,3.85,65.613,51.536,3.85,2.22282,2.2353,0.012480000000000047,0.20447493733951716,0.20447493733951716
2031,3.85,65.613,51.536,3.85,65.785,51.414,3.85,2.2353,2.24814,0.01283999999999974,0.21087437018281513,0.21087437018281513
2032,3.85,65.785,51.414,3.85,65.988,51.369,3.85,2.24814,2.26082,0.012680000000000025,0.2079278721095403,0.2079278721095403
2033,3.85,65.988,51.369,3.85,66.196,51.406,3.85,2.26082,2.27368,0.012860000000000316,0.2112652361369453,0.2112652361369453
2034,3.85,66.196,51.406,3.85,66.369,51.518,3.85,2.27368,2.28624,0.012559999999999683,0.2060897862583225,0.2060897862583225
2035,3.85,66.369,51.518,3.85,66.484,51.683,3.85,2.28624,2.29851,0.012270000000000003,0.20112185361118404,0.20112185361118404
2036,3.85,66.484,51.683,3.85,66.531,51.878,3.85,2.29851,2.31073,0.01222000000000012,0.2005841469309107,0.2005841469309107
2037,3.85,66.531,51.878,3.85,66.496,52.091,3.85,2.31073,2.32389,0.01316000000000006,0.21585643377022878,0.21585643377022878
2038,3.85,66.496,52.091,3.85,66.388,52.262,3.85,2.32389,2.33617,0.012280000000000069,0.20224984548819216,0.20224984548819214
2039,3.85,66.388,52.262,3.85,66.231,52.378,3.85,2.33617,2.34808,0.011909999999999865,0.1952050204272505,0.19520502042725046
2040,3.85,66.231,52.378,3.85,66.023,52.431,3.85,2.34808,2.36118,0.013100000000000112,0.21464622055838545,0.21464622055838542
2041,3.85,66.023,52.431,3.85,65.817,52.399,3.85,2.36118,2.37385,0.012669999999999959,0.20847062143141665,0.20847062143141665
2042,3.85,65.817,52.399,3.85,65.632,52.284,3.85,2.37385,2.38715,0.01330000000000009,0.21783020910791057,0.21783020910791057
2043,3.85,65.632,52.284,3.85,65.558,52.178,3.85,2.38715,2.39502,0.007870000000000044,0.12927490088953875,0.12927490088953875
2050,3.85,77.75,40.75,3.85,77.75,70.25,3.85,2.0,3.79742,1.7974199999999998,29.5,29.5
2051,3.85,77.75,70.25,3.85,48.25,70.25,3.85,3.79742,5.59485,1.7974300000000003,29.5,29.5
2052,3.85,48.25,70.25,3.85,48.25,40.75,3.85,5.59485,7.39227,1.7974199999999998,29.5,29.5
2053,3.85,48.25,40.75,3.85,77.675,40.75,3.85,7.39227,9.18512,1.7928499999999996,29.424999999999997,29.424999999999997
2061,3.95,63.968,56.803,3.95,64.176,56.752,3.95,2.0,2.01305,0.013049999999999784,0.21416115427406252,0.21416115427406252
2062,3.95,64.176,56.752,3.95,64.388,56.784,3.95,2.01305,2.0261,0.013050000000000228,0.2144014925321211,0.2144014925321211
2063,3.95,64.388,56.784,3.95,64.571,56.895,3.95,2.0261,2.03915,0.013049999999999784,0.21403270778083958,0.2140327077808396
2064,3.95,64.571,56.895,3.95,64.697,57.068,3.95,2.03915,2.05219,0.013040000000000163,0.2140210270043562,0.2140210270043562
2065,3.95,64.697,57.068,3.95,64.767,57.35,3.95,2.05219,2.06989,0.01770000000000005,0.2905580836941231,0.2905580836941231
2066,3.95,64.767,57.35,3.95,64.988,57.384,3.95,2.06989,2.08353,0.013640000000000096,0.2236000894454238,0.2236000894454238
2067,3.95,64.988,57.384,3.95,65.171,57.495,3.95,2.08353,2.09658,0.013049999999999784,0.21403270778084804,0.21403270778084804
2068,3.95,65.171,57.495,3.95,65.297,57.668,3.95,2.09658,2.10963,0.013050000000000228,0.2140210270043536,0.2140210270043536
2069,3.95,65.297,57.668,3.95,65.348,57.876,3.95,2.10963,2.12268,0.013049999999999784,0.2141611542740642,0.21416115427406424
2070,3.95,65.348,57.876,3.95,65.316,58.088,3.95,2.12268,2.13573,0.013050000000000228,0.2144014925321211,0.2144014925321211
2071,3.95,65.316,58.088,3.95,65.205,58.271,3.95,2.13573,2.14878,0.013049999999999784,0.21403270778084565,0.21403270778084565
2072,3.95,65.205,58.271,3.95,65.032,58.397,3.95,2.14878,2.16182,0.013040000000000163,0.21402102700435777,0.21402102700435777
2073,3.95,65.032,58.397,3.95,64.824,58.448,3.95,2.16182,2.17487,0.013049999999999784,0.2141611542740642,0.21416115427406424
2074,3.95,64.824,58.448,3.95,64.612,58.416,3.95,2.17487,2.18792,0.013050000000000228,0.21440149253212215,0.21440149253212215
2075,3.95,64.612,58.416,3.95,64.429,58.305,3.95,2.18792,2.20097,0.013049999999999784,0.2140327077808359,0.2140327077808359
2076,3.95,64.429,58.305,3.95,64.303,58.132,3.95,2.20097,2.21401,0.013040000000000163,0.21402102700436196,0.21402102700436196
2077,3.95,64.303,58.132,3.95,64.234,57.85,3.95,2.21401,2.2317,0.017689999999999984,0.29031879029783514,0.29031879029783514
2078,3.95,64.234,57.85,3.95,64.012,57.816,3.95,2.2317,2.24536,0.013659999999999783,0.2245885126180708,0.2245885126180708
2079,3.95,64.012,57.816,3.95,63.829,57.705,3.95,2.24536,2.25841,0.013050000000000228,0.21403270778084565,0.21403270778084565
2080,3.95,63.829,57.705,3.95,63.703,57.532,3.95,2.25841,2.27145,0.013040000000000163,0.21402102700435777,0.21402102700435777
2081,3.95,63.703,57.532,3.95,63.652,57.324,3.95,2.27145,2.2845,0.013049999999999784,0.2141611542740642,0.21416115427406424
2082,3.95,63.652,57.324,3.95,63.684,57.112,3.95,2.2845,2.29754,0.013040000000000163,0.21440149253211405,0.21440149253211407
2083,3.95,63.684,57.112,3.95,63.795,56.929,3.95,2.29754,2.31059,0.013049999999999784,0.21403270778084565,0.21403270778084565
2084,3.95,63.795,56.929,3.95,63.908,56.847,3.95,2.31059,2.31906,0.008469999999999978,0.1396173341673591,0.1396173341673591
2091,3.95,61.432,55.397,3.95,61.224,55.448,3.95,2.0,2.01305,0.013049999999999784,0.21416115427407112,0.21416115427407112
2092,3.95,61.224,55.448,3.95,61.012,55.416,3.95,2.01305,2.0261,0.013050000000000228,0.21440149253211513,0.21440149253211513
2093,3.95,61.012,55.416,3.95,60.829,55.305,3.95,2.0261,2.03914,0.013040000000000163,0.214032707780842,0.214032707780842
2094,3.95,60.829,55.305,3.95,60.703,55.132,3.95,2.03914,2.05219,0.013049999999999784,0.21402102700435777,0.21402102700435777
2095,3.95,60.703,55.132,3.95,60.652,54.924,3.95,2.05219,2.06523,0.013040000000000163,0.2141611542740642,0.21416115427406424
2096,3.95,60.652,54.924,3.95,60.684,54.712,3.95,2.06523,2.07828,0.013049999999999784,0.21440149253211405,0.21440149253211407
2097,3.95,60.684,54.712,3.95,60.795,54.529,3.95,2.07828,2.09132,0.013040000000000163,0.21403270778084565,0.21403270778084565
2098,3.95,60.795,54.529,3.95,60.968,54.403,3.95,2.09132,2.10437,0.013049999999999784,0.21402102700436196,0.21402102700436196
2099,3.95,60.968,54.403,3.95,61.176,54.352,3.95,2.10437,2.11742,0.013050000000000228,0.2141611542740642,0.21416115427406424
2100,3.95,61.176,54.352,3.95,61.388,54.384,3.95,2.11742,2.13047,0.013049999999999784,0.21440149253211513,0.21440149253211513
2101,3.95,61.388,54.384,3.95,61.568,54.494,3.95,2.13047,2.14334,0.012869999999999937,0.21095023109728933,0.21095023109728933
2102,3.95,61.568,54.494,3.95,61.686,54.646,3.95,2.14334,2.15507,0.011730000000000018,0.192426609386542,0.192426609386542
2103,3.95,61.686,54.646,3.95,61.755,54.863,3.95,2.15507,2.1689,0.013830000000000009,0.2277059507347136,0.2277059507347136
2104,3.95,61.755,54.863,3.95,61.714,55.09,3.95,2.1689,2.183,0.014100000000000001,0.23067292862406302,0.23067292862406302
2105,3.95,61.714,55.09,3.95,61.605,55.271,3.95,2.183,2.19586,0.012860000000000316,0.2112865353021802,0.2112865353021802
2106,3.95,61.605,55.271,3.95,61.492,55.353,3.95,2.19586,2.20434,0.008480000000000043,0.1396173341673591,0.1396173341673591
2113,3.95,63.703,52.132,3.95,63.652,51.924,3.95,2.0,2.01304,0.013040000000000163,0.2141611542740642,0.21416115427406424
2114,3.95,63.652,51.924,3.95,63.684,51.712,3.95,2.01304,2.02609,0.013049999999999784,0.21440149253211405,0.21440149253211407
2115,3.95,63.684,51.712,3.95,63.795,51.529,3.95,2.02609,2.03913,0.013040000000000163,0.21403270778084565,0.21403270778084565
2116,3.95,63.795,51.529,3.95,63.968,51.403,3.95,2.03913,2.05218,0.013049999999999784,0.21402102700436196,0.21402102700436196
2117,3.95,63.968,51.403,3.95,64.176,51.352,3.95,2.05218,2.06523,0.013050000000000228,0.2141611542740642,0.21416115427406424
2118,3.95,64.176,51.352,3.95,64.388,51.384,3.95,2.06523,2.07828,0.013049999999999784,0.21440149253212215,0.21440149253212215
2119,3.95,64.388,51.384,3.95,64.571,51.495,3.95,2.07828,2.09133,0.013050000000000228,0.2140327077808359,0.2140327077808359
2120,3.95,64.571,51.495,3.95,64.697,51.668,3.95,2.09133,2.10437,0.013039999999999718,0.21402102700436196,0.21402102700436196
2121,3.95,64.697,51.668,3.95,64.748,51.876,3.95,2.10437,2.11742,0.013050000000000228,0.2141611542740642,0.21416115427406424
2122,3.95,64.748,51.876,3.95,64.716,52.088,3.95,2.11742,2.13047,0.013049999999999784,0.2144014925321232,0.2144014925321232
2123,3.95,64.716,52.088,3.95,64.605,52.271,3.95,2.13047,2.14352,0.013050000000000228,0.2140327077808383,0.2140327077808383
2124,3.95,64.605,52.271,3.95,64.432,52.397,3.95,2.14352,2.15657,0.013049999999999784,0.21402102700435777,0.21402102700435777
2125,3.95,64.432,52.397,3.95,64.224,52.448,3.95,2.15657,2.16962,0.013050000000000228,0.2141611542740642,0.21416115427406424
2126,3.95,64.224,52.448,3.95,64.012,52.416,3.95,2.16962,2.18267,0.013049999999999784,0.21440149253212215,0.21440149253212215
2127,3.95,64.012,52.416,3.95,63.829,52.305,3.95,2.18267,2.19572,0.013050000000000228,0.214032707780842,0.214032707780842
2128,3.95,63.829,52.305,3.95,63.747,52.192,3.95,2.19572,2.20419,0.008469999999999978,0.1396173341673591,0.1396173341673591
2130,3.95,65.503,52.132,3.95,65.452,51.924,3.95,2.20419,2.21724,0.013049999999999784,0.2141611542740642,0.21416115427406424
2131,3.95,65.452,51.924,3.95,65.484,51.712,3.95,2.21724,2.23028,0.013040000000000163,0.21440149253211405,0.21440149253211407
2132,3.95,65.484,51.712,3.95,65.595,51.529,3.95,2.23028,2.24333,0.013049999999999784,0.21403270778084565,0.21403270778084565
2133,3.95,65.595,51.529,3.95,65.768,51.403,3.95,2.24333,2.25637,0.013040000000000163,0.21402102700436196,0.21402102700436196
2134,3.95,65.768,51.403,3.95,65.976,51.352,3.95,2.25637,2.26942,0.013050000000000228,0.2141611542740642,0.21416115427406424
2135,3.95,65.976,51.352,3.95,66.188,51.384,3.95,2.26942,2.28247,0.013049999999999784,0.21440149253212215,0.21440149253212215
2136,3.95,66.188,51.384,3.95,66.371,51.495,3.95,2.28247,2.29552,0.013049999999999784,0.2140327077808359,0.2140327077808359
2137,3.95,66.371,51.495,3.95,66.497,51.668,3.95,2.29552,2.30857,0.013050000000000228,0.21402102700436196,0.21402102700436196
2138,3.95,66.497,51.668,3.95,66.548,51.876,3.95,2.30857,2.32162,0.013049999999999784,0.2141611542740642,0.21416115427406424
2139,3.95,66.548,51.876,3.95,66.516,52.088,3.95,2.32162,2.33467,0.013050000000000228,0.2144014925321211,0.2144014925321211
2140,3.95,66.516,52.088,3.95,66.405,52.271,3.95,2.33467,2.34772,0.013049999999999784,0.21403270778084565,0.21403270778084565
2141,3.95,66.405,52.271,3.95,66.232,52.397,3.95,2.34772,2.36076,0.013040000000000163,0.21402102700435777,0.21402102700435777
2142,3.95,66.232,52.397,3.95,66.024,52.448,3.95,2.36076,2.37382,0.01305999999999985,0.2141611542740642,0.21416115427406424
2143,3.95,66.024,52.448,3.95,65.812,52.416,3.95,2.37382,2.38686,0.013040000000000163,0.21440149253212215,0.21440149253212215
2144,3.95,65.812,52.416,3.95,65.629,52.305,3.95,2.38686,2.39991,0.013050000000000228,0.2140327077808359,0.2140327077808359
2145,3.95,65.629,52.305,3.95,65.547,52.192,3.95,2.39991,2.40838,0.008469999999999978,0.13961733416736327,0.13961733416736327
2152,3.95,77.75,40.75,3.95,77.75,70.25,3.95,2.0,3.79742,1.7974199999999998,29.5,29.5
2153,3.95,77.75,70.25,3.95,48.25,70.25,3.95,3.79742,5.59485,1.7974300000000003,29.5,29.5
2154,3.95,48.25,70.25,3.95,48.25,40.75,3.95,5.59485,7.39227,1.7974199999999998,29.5,29.5
2155,3.95,48.25,40.75,3.95,77.675,40.75,3.95,7.39227,9.18512,1.7928499999999996,29.424999999999997,29.424999999999997
2163,4.05,63.985,56.814,4.05,64.188,56.769,4.05,2.0,2.01268,0.012680000000000025,0.2079278721095403,0.2079278721095403
2164,4.05,64.188,56.769,4.05,64.396,56.806,4.05,2.01268,2.02554,0.012859999999999872,0.2112652361369453,0.2112652361369453
2165,4.05,64.396,56.806,4.05,64.569,56.918,4.05,2.02554,2.0381,0.012560000000000127,0.2060897862583225,0.2060897862583225
2166,4.05,64.569,56.918,4.05,64.684,57.083,4.05,2.0381,2.05037,0.012270000000000003,0.20112185361118404,0.20112185361118404
2167,4.05,64.684,57.083,4.05,64.751,57.362,4.05,2.05037,2.06784,0.017469999999999875,0.2869320477046837,0.2869320477046838
2168,4.05,64.751,57.362,4.05,64.996,57.406,4.05,2.06784,2.08299,0.015150000000000219,0.24891966575583174,0.24891966575583174
2169,4.05,64.996,57.406,4.05,65.169,57.518,4.05,2.08299,2.09556,0.012569999999999748,0.2060897862583225,0.2060897862583225
2170,4.05,65.169,57.518,4.05,65.284,57.683,4.05,2.09556,2.10783,0.012270000000000003,0.20112185361119217,0.20112185361119217
2171,4.05,65.284,57.683,4.05,65.331,57.878,4.05,2.10783,2.12005,0.01222000000000012,0.20058414693090737,0.20058414693090737
2172,4.05,65.331,57.878,4.05,65.296,58.091,4.05,2.12005,2.1332,0.013149999999999995,0.21585643377022648,0.21585643377022648
2173,4.05,65.296,58.091,4.05,65.188,58.262,4.05,2.1332,2.14549,0.012290000000000134,0.20224984548819974,0.20224984548819974
2174,4.05,65.188,58.262,4.05,65.031,58.378,4.05,2.14549,2.1574,0.011909999999999865,0.19520502042723906,0.19520502042723906
2175,4.05,65.031,58.378,4.05,64.823,58.431,4.05,2.1574,2.1705,0.013100000000000112,0.21464622055839921,0.21464622055839921
2176,4.05,64.823,58.431,4.05,64.617,58.399,4.05,2.1705,2.18317,0.012669999999999959,0.20847062143140263,0.2084706214314026
2177,4.05,64.617,58.399,4.05,64.432,58.284,4.05,2.18317,2.19647,0.01330000000000009,0.21783020910792264,0.2178302091079226
2178,4.05,64.432,58.284,4.05,64.315,58.116,4.05,2.19647,2.20891,0.012439999999999785,0.20472664701987572,0.20472664701987572
2179,4.05,64.315,58.116,4.05,64.249,57.835,4.05,2.20891,2.22651,0.017600000000000282,0.28864684304526816,0.2886468430452681
2180,4.05,64.249,57.835,4.05,64.017,57.799,4.05,2.22651,2.24079,0.014279999999999848,0.23477648945326657,0.23477648945326654
2181,4.05,64.017,57.799,4.05,63.832,57.684,4.05,2.24079,2.2541,0.013310000000000155,0.2178302091079166,0.21783020910791662
2182,4.05,63.832,57.684,4.05,63.715,57.516,4.05,2.2541,2.26653,0.012429999999999719,0.20472664701987167,0.20472664701987167
2183,4.05,63.715,57.516,4.05,63.669,57.322,4.05,2.26653,2.27873,0.012199999999999989,0.1993790360093028,0.19937903600930276
